tick,hero_name,x,y,hp
42017,Venomancer,18664.31,18182.03,1066
42027,DoomBringer,17074.22,17956.84,1892
42037,WitchDoctor,9511.09,10358.34,1420
42047,Disruptor,18911.91,18723.41,1110
42055,Mars,16420.66,16292.53,1942
42067,Jakiro,14599.81,15718.34,1571
42067,Alchemist,21281.69,9329.06,905
42071,QueenOfPain,11087.94,19760.38,2277
42077,Venomancer,18307.78,17671.59,1066
42087,DoomBringer,17636.34,18484.0,1892
42089,Bloodseeker,20982.44,11344.62,1766
42113,Disruptor,18595.12,18092.06,1110
42115,Mars,17115.44,16031.31,1942
42133,Alchemist,21556.22,9905.56,958
42135,QueenOfPain,11096.28,20293.62,2309
42137,Venomancer,18148.88,17044.06,1066
42147,DoomBringer,17808.03,19130.91,1847
42149,Bloodseeker,21801.03,11352.94,1780
42167,Magnataur,18172.38,18202.03,1374
42173,Disruptor,18282.59,17367.56,1110
42175,Mars,17397.69,15450.84,1942
42199,Alchemist,21853.34,10450.44,1173
42205,QueenOfPain,11345.28,20363.16,2332
42205,Venomancer,18078.44,16410.44,1066
42211,Bloodseeker,21742.12,12144.06,1792
42215,DoomBringer,17807.34,18704.75,1885
42227,Magnataur,18045.38,17522.62,1374
42233,Disruptor,18059.12,16624.62,1110
42235,Mars,16664.19,15476.16,1942
42261,WitchDoctor,9322.34,10330.06,1420
42265,Venomancer,17666.78,15896.22,1066
42271,Bloodseeker,21697.38,12964.06,1792
42275,Alchemist,21932.38,10702.25,1433
42275,DoomBringer,17459.81,18159.22,1892
42287,QueenOfPain,11198.81,20379.0,2299
42287,Magnataur,17703.0,16998.91,1374
42297,Mars,17155.66,16062.91,1722
42299,Jakiro,15118.84,15725.72,1571
42321,WitchDoctor,9757.03,10842.44,1420
42329,Disruptor,17716.97,15341.34,1110
42331,Bloodseeker,21543.59,13680.47,1792
42335,DoomBringer,17308.16,17434.59,1892
42347,QueenOfPain,11030.28,19805.75,2322
42351,Alchemist,21882.0,10779.94,1594
42357,Mars,17324.78,16283.81,1379
42357,Magnataur,17356.91,16728.97,1374
42373,Jakiro,15776.69,15662.16,1571
42381,WitchDoctor,10257.09,11305.19,1420
42383,Venomancer,17693.0,16102.25,1066
42391,Bloodseeker,21174.72,14253.91,1792
42411,QueenOfPain,11543.56,18128.75,2341
42411,Alchemist,21221.0,10855.16,1594
42415,DoomBringer,17214.12,16886.06,1663
42419,Mars,17089.88,16256.12,869
42421,Magnataur,17130.53,16386.84,1139
42441,WitchDoctor,10836.34,11456.0,1420
42447,Jakiro,16162.62,15885.78,1571
42451,Bloodseeker,20539.59,14942.34,1792
42463,Venomancer,17482.31,16089.75,871
42471,Alchemist,21417.53,11558.22,1594
42473,Disruptor,17681.62,15330.69,1110
42475,DoomBringer,16995.69,16717.28,1697
42485,Mars,16814.38,16285.28,724
42499,Magnataur,17154.62,16357.62,889
42501,WitchDoctor,11330.03,11886.31,1420
42511,Bloodseeker,19780.47,15410.53,1792
42513,QueenOfPain,11419.0,17918.25,2341
42523,Jakiro,16171.56,15927.84,1571
42531,Alchemist,22129.5,12000.94,1594
42533,Venomancer,17086.53,16105.84,870
42535,DoomBringer,16653.41,16580.19,1730
42537,Disruptor,17098.31,15385.34,1110
42545,Mars,15768.59,16162.72,718
42561,WitchDoctor,11687.75,12427.59,1420
42567,Magnataur,16124.16,16029.56,846
42571,Bloodseeker,18908.88,15071.62,1792
42573,QueenOfPain,11534.25,17276.91,2341
42593,Venomancer,16557.84,16152.88,842
42597,DoomBringer,16090.09,16164.84,1766
42605,Mars,15270.16,15780.41,663
42605,Disruptor,16380.72,15534.78,1110
42621,WitchDoctor,12197.06,12892.62,1420
42631,Bloodseeker,17920.81,14974.53,1792
42639,Alchemist,22465.84,12201.56,1594
42643,QueenOfPain,13223.0,16293.0,2341
42645,Jakiro,15974.22,15936.59,771
42645,Magnataur,16117.41,15906.19,862
42665,Mars,14776.44,15449.91,627
42671,Venomancer,16333.66,16129.31,868
42675,DoomBringer,15968.84,16022.94,1810
42679,Disruptor,16707.84,15503.72,1110
42681,WitchDoctor,12733.03,13326.44,1420
42691,Bloodseeker,16877.06,14820.69,1792
42703,QueenOfPain,13891.06,16333.94,2341
42707,Jakiro,16017.69,16212.25,37
42709,Alchemist,21750.38,12491.38,1594
42711,Magnataur,16200.94,16260.03,931
42725,Mars,14264.0,15107.47,619
42741,WitchDoctor,13279.06,13748.19,1420
42745,Venomancer,16633.47,16259.97,893
42749,DoomBringer,16189.72,16207.44,1852
42749,Disruptor,16594.72,15468.69,1110
42751,Bloodseeker,15747.16,15275.28,1792
42763,QueenOfPain,14395.25,16531.09,2341
42779,Magnataur,16587.81,16393.53,958
42785,Mars,14440.09,14848.25,583
42807,Venomancer,16225.84,16035.31,913
42809,DoomBringer,15713.06,16460.91,1885
42819,Disruptor,15606.97,15036.0,1110
42823,QueenOfPain,14617.84,15954.84,2341
42825,Bloodseeker,14764.41,15196.88,1718
42837,Alchemist,21304.88,12590.34,1594
42839,Magnataur,17127.34,16345.75,981
42861,WitchDoctor,13745.06,14119.34,1420
42869,DoomBringer,15515.0,16047.81,1892
42869,Venomancer,15816.38,15740.81,973
42885,Bloodseeker,14810.84,15798.62,1375
42897,Disruptor,15693.31,15651.06,1110
42901,Magnataur,17329.5,15954.03,1035
42921,WitchDoctor,13802.75,14708.91,1420
42921,QueenOfPain,14437.56,15144.97,2324
42931,DoomBringer,15367.72,15479.97,1892
42933,Alchemist,20831.91,12221.19,1594
42937,Venomancer,15685.97,15802.72,996
42945,Bloodseeker,14628.84,16574.44,1218
42957,Disruptor,15620.5,16340.0,1110
42961,Magnataur,17390.5,15493.38,1130
42981,WitchDoctor,13794.44,14508.16,1420
42993,Alchemist,20012.28,11850.38,1594
42999,Venomancer,15456.91,15274.62,1017
43005,QueenOfPain,14432.56,15143.5,2272
43005,Bloodseeker,14672.38,17150.78,1078
43011,DoomBringer,15543.16,15632.44,1892
43021,Disruptor,16081.75,16577.12,1110
43023,Magnataur,17545.69,15142.16,1229
43041,WitchDoctor,14387.97,14161.62,1420
43053,Alchemist,19181.91,11663.19,1594
43059,Venomancer,15663.47,15423.44,989
43065,QueenOfPain,14337.41,14721.41,2296
43065,Bloodseeker,14540.94,17673.34,985
43071,DoomBringer,16077.81,15762.47,1860
43081,Disruptor,16217.5,16866.41,1110
43083,Magnataur,17420.75,15364.94,1319
43113,Alchemist,18487.62,11669.66,1594
43121,Venomancer,15875.38,15646.66,913
43125,QueenOfPain,14942.56,14548.72,2321
43125,Bloodseeker,14515.88,18236.25,899
43131,DoomBringer,16617.38,16156.34,1892
43143,Magnataur,17746.84,15973.47,1335
43153,WitchDoctor,14988.22,14170.97,1420
43181,Alchemist,18130.69,12038.38,1571
43181,Venomancer,15960.0,15718.84,840
43185,Bloodseeker,14584.69,18864.62,836
43191,DoomBringer,17405.69,16101.0,1892
43193,QueenOfPain,15719.56,15148.78,2252
43203,Magnataur,18063.06,16551.47,1354
43203,Disruptor,16596.38,16927.0,1110
43241,Venomancer,16379.72,16171.47,613
43245,Bloodseeker,14515.03,19638.16,726
43251,DoomBringer,18024.12,16261.78,1892
43253,QueenOfPain,15783.25,14717.75,2255
43263,Alchemist,18120.62,11930.22,1527
43263,Magnataur,18499.88,16986.47,1373
43263,Disruptor,17320.28,16774.5,1110
43305,Bloodseeker,14082.62,20192.38,678
43307,Venomancer,16235.28,16187.44,602
43313,QueenOfPain,15598.16,15013.25,2266
43313,DoomBringer,19782.25,16209.38,1892
43323,Magnataur,18077.0,18690.56,1390
43329,Alchemist,17404.62,11681.75,1542
43353,Disruptor,17600.16,16375.75,1110
43373,DoomBringer,20502.25,16059.59,1892
43375,Venomancer,16324.09,16230.91,592
43381,Bloodseeker,14069.09,20406.53,810
43383,QueenOfPain,15601.38,15118.06,2295
43399,Alchemist,17015.91,11567.38,1558
43403,Magnataur,17879.72,19018.53,1351
43413,Disruptor,18187.78,16450.28,1110
43433,DoomBringer,21302.72,16000.41,1892
43435,Venomancer,16887.0,16560.97,607
43441,Bloodseeker,14434.53,20992.06,534
43449,QueenOfPain,15585.62,15300.06,2277
43473,Disruptor,18946.62,16412.03,1110
43491,Alchemist,17041.72,11415.31,1480
43493,DoomBringer,21958.88,15877.03,1892
43495,Venomancer,17497.19,16787.84,621
43501,Bloodseeker,14432.81,22030.03,529
43511,Magnataur,17877.56,19108.38,1303
43525,QueenOfPain,15630.69,15476.22,2335
43533,Disruptor,19238.25,15865.03,1110
43539,WitchDoctor,15510.84,14405.25,1420
43561,DoomBringer,22470.47,15605.0,1892
43561,Bloodseeker,13803.81,22481.31,538
43575,Venomancer,17754.38,17071.88,640
43579,Alchemist,17247.62,11426.09,1460
43605,Magnataur,17832.19,19246.53,1283
43609,Disruptor,18961.88,15327.09,1110
43635,Venomancer,18124.66,17043.25,655
43647,Alchemist,17137.12,11362.91,1476
43647,Bloodseeker,13863.97,22454.56,657
43691,Magnataur,17730.09,20226.34,1220
43695,Venomancer,18470.47,16549.94,669
43705,DoomBringer,22521.72,15450.31,1892
43707,Alchemist,18076.75,11544.91,1490
43717,Disruptor,19293.72,15978.56,1110
43735,Bloodseeker,13933.06,22446.16,1093
43767,Alchemist,18793.25,11493.22,1504
43777,Disruptor,18908.25,16632.5,1110
43781,Magnataur,17735.25,20241.56,1212
43781,DoomBringer,22515.47,13948.97,1892
43781,Venomancer,18848.0,16416.0,690
43795,Bloodseeker,13465.0,22757.0,1094
43827,QueenOfPain,15564.47,15623.34,2341
43827,Alchemist,19505.94,11391.06,1518
43837,Disruptor,18523.62,17259.16,1110
43849,DoomBringer,22651.28,13368.03,1866
43859,Bloodseeker,12882.59,22397.78,1096
43863,Magnataur,17416.34,20298.56,1200
43887,QueenOfPain,15477.78,15653.75,2341
43887,Alchemist,20095.0,11045.41,1531
43893,WitchDoctor,15816.84,14553.66,1420
43897,Disruptor,17828.03,17051.31,1110
43903,Venomancer,18848.0,16416.0,720
43915,DoomBringer,22649.09,12982.59,1859
43923,Magnataur,16702.91,20502.66,1213
43939,Bloodseeker,12634.69,22299.38,1458
43947,QueenOfPain,14924.97,15275.19,2341
43949,Alchemist,20598.25,11093.97,1501
43953,WitchDoctor,16411.88,14362.5,1420
43957,Disruptor,17140.25,16738.03,1110
43983,Magnataur,15758.16,20772.25,1251
43985,DoomBringer,22576.84,12932.88,1891
43997,Venomancer,18541.41,16444.22,742
44009,QueenOfPain,15372.59,15545.88,2341
44013,WitchDoctor,16860.5,13880.16,1420
44015,Bloodseeker,12361.12,22354.03,1448
44017,Disruptor,17606.12,17175.22,1110
44021,Alchemist,20543.25,10837.44,1474
44051,Magnataur,15422.31,20929.12,1329
44053,DoomBringer,22434.41,12960.44,1980
44057,Venomancer,17899.03,16541.22,757
44071,QueenOfPain,15397.91,15686.09,2341
44077,WitchDoctor,17280.12,13373.25,1420
44077,Disruptor,17451.25,17908.91,1110
44081,Alchemist,20702.53,10018.88,1489
44089,Bloodseeker,12338.75,21842.31,1613
44117,Venomancer,17453.0,16292.69,771
44129,DoomBringer,22335.88,12970.16,1980
44133,QueenOfPain,15796.22,15761.34,2341
44137,WitchDoctor,17646.16,12795.34,1420
44137,Disruptor,17035.19,18424.22,1110
44139,Magnataur,15227.44,21155.03,1234
44141,Alchemist,20627.84,9016.31,1505
44157,Bloodseeker,12395.97,21312.53,1603
44181,Venomancer,17507.81,16302.16,787
44197,WitchDoctor,18046.56,12247.75,1420
44203,Disruptor,15288.78,19064.75,1110
44207,Alchemist,20445.53,8403.56,1351
44233,QueenOfPain,15870.22,15825.72,2341
44233,Bloodseeker,12350.78,21236.19,1849
44243,Venomancer,17015.0,16464.12,802
44251,DoomBringer,21823.91,12716.0,1980
44253,Magnataur,15227.44,21155.03,1036
44257,WitchDoctor,18529.44,11754.88,1420
44267,Alchemist,19779.81,8197.44,1365
44293,Bloodseeker,11763.94,20875.28,1842
44299,QueenOfPain,15548.19,15602.38,2338
44309,Venomancer,16850.16,16579.34,818
44311,DoomBringer,21092.69,12331.47,1980
44317,WitchDoctor,19163.88,11612.88,1420
44327,Alchemist,19878.53,8118.78,1379
44341,Mars,10836.41,18329.62,1942
44355,Magnataur,15201.22,21181.09,851
44359,QueenOfPain,15014.44,15756.66,2341
44371,DoomBringer,20398.56,12579.38,1980
44373,Bloodseeker,11590.31,20493.22,1887
44375,Venomancer,17076.28,16850.19,826
44415,Alchemist,20343.47,8184.81,1375
44419,QueenOfPain,14411.38,15703.75,2341
44431,DoomBringer,20120.91,13138.31,1980
44441,Magnataur,15072.91,21118.75,772
44447,Bloodseeker,11060.84,20759.0,1891
44447,Venomancer,17150.06,17044.22,843
44451,Disruptor,14665.88,18902.0,1110
44479,QueenOfPain,13925.0,15783.38,2341
44491,Alchemist,19945.09,8022.44,1456
44491,DoomBringer,19943.56,13794.41,1980
44511,Disruptor,14442.69,18684.09,1110
44515,Venomancer,17568.91,17327.97,852
44517,Mars,10786.34,19084.53,1942
44517,Bloodseeker,10427.84,20787.41,1886
44535,Magnataur,14809.62,20935.97,754
44543,QueenOfPain,12464.62,16840.75,2336
44553,Alchemist,20360.12,8138.34,1471
44559,DoomBringer,19514.91,15273.28,1972
44571,Disruptor,14963.47,19152.03,1110
44579,Mars,10660.5,20549.03,1623
44589,Jakiro,10708.75,19124.84,1571
44593,Venomancer,17610.47,17521.91,838
44601,Magnataur,14352.38,20600.16,768
44603,QueenOfPain,11901.31,17114.81,2341
44617,Alchemist,20252.97,8155.0,1447
44621,Bloodseeker,10247.91,21055.59,1552
44631,Disruptor,14647.38,19831.91,1110
44633,DoomBringer,19582.69,15321.41,1950
44643,Mars,10521.84,21017.62,1646
44649,Jakiro,10432.84,20214.03,1571
44663,QueenOfPain,11349.56,17475.0,2341
44667,Magnataur,13755.47,20628.56,755
44673,Venomancer,17910.09,17762.28,822
44689,Alchemist,19696.28,8110.0,1380
44691,Disruptor,14178.97,20394.47,1110
44695,DoomBringer,20316.69,15282.0,1946
44699,Bloodseeker,10329.0,20924.94,773
44715,Mars,10641.62,21016.03,1663
44723,QueenOfPain,10921.47,17990.41,2341
44727,Magnataur,13056.09,20644.12,804
44753,Disruptor,13496.22,20498.88,1099
44755,DoomBringer,21066.38,14990.06,1975
44757,Venomancer,18098.16,17895.03,805
44765,Alchemist,19703.31,8031.38,1367
44773,Bloodseeker,10395.31,20820.41,155
44783,QueenOfPain,10786.59,18608.81,2341
44783,Mars,10973.5,20949.94,1688
44787,Magnataur,12367.41,20739.12,898
44813,Disruptor,12871.72,20539.88,1108
44815,DoomBringer,21693.62,14755.03,1980
44819,Jakiro,10136.31,20068.91,1615
44831,Alchemist,20434.75,8156.69,1383
44839,Venomancer,18212.34,17782.88,828
44843,QueenOfPain,10893.19,19263.91,2341
44843,Mars,11184.62,20789.91,1788
44847,Magnataur,12565.44,20682.09,977
44873,Disruptor,13456.78,20888.44,1099
44875,DoomBringer,22322.34,14757.0,1980
44885,Jakiro,10407.31,19872.97,1615
44897,WitchDoctor,19762.66,11329.28,1420
44899,Venomancer,17641.03,17848.66,844
44903,QueenOfPain,11218.81,19812.09,2341
44903,Mars,10826.84,20108.62,1801
44917,Alchemist,20658.94,8185.97,1350
44923,Magnataur,13703.09,20869.34,993
44933,Disruptor,13854.5,21187.72,1108
44935,DoomBringer,22963.88,14943.97,1980
44957,WitchDoctor,20128.78,10753.41,1420
44959,Venomancer,17343.78,17435.72,858
44963,Mars,10358.81,20323.78,1824
44969,QueenOfPain,11739.66,19938.31,2341
44971,Jakiro,9879.66,20240.59,1615
44983,Magnataur,13667.97,21566.88,1006
44993,Alchemist,20620.94,8586.62,1352
44993,Disruptor,13731.75,21877.0,1110
45017,WitchDoctor,20500.56,10343.06,1420
45019,Venomancer,16959.59,16912.03,873
45031,Jakiro,9250.69,20547.34,1615
45043,Mars,10378.81,20473.91,1851
45043,Magnataur,13662.88,22266.19,1019
45053,Alchemist,21511.62,10403.97,1368
45053,Disruptor,14029.03,22361.09,1110
45063,QueenOfPain,11369.28,19894.84,2291
45081,WitchDoctor,20464.28,10372.94,1508
45081,Venomancer,16536.59,16452.22,887
45109,Jakiro,9384.94,20487.0,1615
45109,Magnataur,13703.78,22914.31,1033
45113,Disruptor,14706.19,22253.84,1176
45123,Mars,10341.25,20539.5,1878
45127,Alchemist,21672.16,10479.06,1360
45139,QueenOfPain,11315.66,19967.25,2234
45141,WitchDoctor,20080.56,10797.94,1508
45149,Venomancer,16351.84,16326.12,904
45155,DoomBringer,24285.5,15158.59,1980
45169,Jakiro,9998.06,20149.72,1615
45169,Magnataur,13953.09,23550.41,1046
45173,Disruptor,15409.25,22347.81,1176
45201,WitchDoctor,19705.5,11369.41,1508
45203,Mars,10215.88,20295.22,1906
45207,QueenOfPain,11415.28,20354.38,2280
45213,Alchemist,21842.06,10620.16,1355
45215,DoomBringer,23619.88,15279.34,1980
45229,Jakiro,10641.12,19880.25,1615
45243,Magnataur,13757.75,23974.12,1026
45261,WitchDoctor,19042.25,11548.53,1508
45265,Mars,9827.16,19603.06,1929
45267,QueenOfPain,11676.34,20886.91,2316
45269,Venomancer,16318.78,16297.03,933
45275,DoomBringer,22877.72,15513.5,1980
45289,Jakiro,10944.72,19709.12,1615
45319,Alchemist,21842.06,10620.16,1385
45321,WitchDoctor,18414.62,11807.81,1508
45325,Mars,8706.75,18038.81,1951
45331,Disruptor,16104.59,22132.06,1176
45335,DoomBringer,22159.66,15811.53,1980
45349,Jakiro,11013.16,20404.34,1615
45351,Magnataur,13825.03,24095.84,1022
45357,QueenOfPain,11226.91,21937.81,2432
45357,Venomancer,16175.47,16194.25,954
45381,WitchDoctor,17863.31,12222.62,1508
45385,Mars,8308.5,17404.28,1974
45397,DoomBringer,21790.16,15950.0,1980
45405,Alchemist,22165.59,10667.91,1408
45409,Jakiro,11543.28,20718.94,1615
45423,QueenOfPain,11452.56,21780.69,2451
45431,Magnataur,13905.38,24108.53,1013
45439,Venomancer,15892.31,16007.94,975
45441,WitchDoctor,17376.62,12691.94,1508
45457,DoomBringer,21979.0,15358.31,1980
45467,Mars,8407.5,17337.12,2005
45469,Jakiro,12142.69,20423.5,1615
45493,Alchemist,22055.88,10722.25,1419
45501,WitchDoctor,17047.84,13297.75,1508
45511,QueenOfPain,11971.72,21456.25,2439
45515,Magnataur,14197.81,23966.53,1018
45517,DoomBringer,22491.09,14923.41,1980
45523,Venomancer,16069.06,16334.25,995
45523,Disruptor,21210.25,15039.41,1176
45529,Jakiro,12461.88,19806.59,1725
45531,Mars,8859.47,17913.59,2029
45561,WitchDoctor,16724.47,13907.28,1508
45563,Alchemist,21424.09,10677.78,1437
45575,Magnataur,14827.03,23668.97,1031
45577,DoomBringer,22385.72,14121.66,1980
45583,Disruptor,21919.03,14572.09,1176
45585,QueenOfPain,12139.31,21248.44,2417
45589,Jakiro,12483.09,19115.88,1725
45591,Mars,9610.94,18355.28,2030
45609,Venomancer,16425.31,16404.12,1015
45621,WitchDoctor,16312.0,14366.22,1508
45625,Alchemist,21115.41,12578.34,1444
45635,Magnataur,15516.0,23546.34,1044
45639,DoomBringer,22189.53,13767.38,1980
45643,Disruptor,22181.41,13952.94,1176
45649,Jakiro,12696.91,18449.38,1725
45651,Mars,10311.25,18303.94,2030
45655,QueenOfPain,12298.97,21581.88,2449
45669,Venomancer,16286.22,16182.47,1030
45681,WitchDoctor,15749.62,14606.88,1508
45699,DoomBringer,21833.5,13100.12,1980
45703,Disruptor,21856.5,13160.78,1176
45709,Jakiro,13199.78,17975.56,1725
45711,Mars,10917.16,17874.16,2030
45725,Magnataur,15901.62,23712.69,1063
45731,Venomancer,16454.34,16226.5,1045
45741,WitchDoctor,15615.97,15240.03,1497
45741,Alchemist,21090.0,12603.91,1462
45759,DoomBringer,21439.66,12555.59,1947
45769,Jakiro,13790.41,17602.31,1725
45771,Mars,11508.22,17307.31,2030
45777,Disruptor,21477.19,12582.19,1139
45793,Venomancer,17012.75,16281.06,1060
45801,WitchDoctor,15514.66,15669.5,1433
45801,Magnataur,16323.81,23714.0,1003
45805,Alchemist,20685.53,12460.84,1326
45823,DoomBringer,20984.25,12440.62,1904
45829,Jakiro,14408.34,17275.44,1725
45831,Mars,12203.25,16736.03,2030
45837,QueenOfPain,15646.81,14783.25,2451
45853,Venomancer,17550.84,16420.12,1075
45853,Disruptor,21290.88,12537.72,1048
45881,Alchemist,20629.81,12473.47,967
45889,Jakiro,14623.88,16706.56,1725
45891,WitchDoctor,15315.56,15553.34,1390
45891,Mars,12475.59,16048.91,2030
45893,DoomBringer,20618.25,12403.34,1854
45901,Magnataur,16317.44,23736.41,872
45905,QueenOfPain,17055.78,13697.34,2451
45913,Venomancer,18122.53,16721.66,1089
45949,Disruptor,21290.88,12537.72,1054
45951,Mars,12957.22,15500.66,2030
45957,Jakiro,14509.34,16318.62,1725
45965,QueenOfPain,17569.81,13412.25,2451
45971,DoomBringer,20698.34,12418.91,1780
45973,Venomancer,18672.25,16917.28,1104
45979,Alchemist,21016.38,12487.03,149
45981,WitchDoctor,15403.69,15465.81,1469
46011,Mars,13579.47,15006.66,2030
46013,Magnataur,16317.44,23736.41,733
46015,Disruptor,21712.94,12943.75,988
46025,QueenOfPain,18235.62,13372.66,2451
46025,Jakiro,14234.53,15916.47,1725
46037,DoomBringer,21178.38,12513.38,1798
46041,Venomancer,19127.78,16582.03,1110
46071,Mars,14394.5,14666.25,2030
46075,Disruptor,22030.25,13573.88,1041
46081,WitchDoctor,15513.12,15260.31,1426
46087,QueenOfPain,18173.16,13491.25,2451
46087,Magnataur,16408.09,23645.62,687
46089,Jakiro,14471.09,15705.0,1725
46097,DoomBringer,21743.34,12840.94,1827
46101,Venomancer,19498.22,16071.59,1110
46131,Mars,15158.88,14498.94,2030
46135,Disruptor,21916.97,14156.22,1058
46147,Magnataur,16072.22,23124.47,703
46157,DoomBringer,22703.09,14361.97,1857
46165,QueenOfPain,17977.0,12131.66,2428
46167,Venomancer,20110.31,16269.16,1110
46191,Mars,15899.31,14382.78,2030
46195,Disruptor,21328.81,14502.97,1074
46207,Magnataur,15589.69,22629.16,722
46213,WitchDoctor,15500.44,15363.03,1371
46231,QueenOfPain,17657.22,11810.12,2451
46233,DoomBringer,22716.12,14506.19,1894
46237,Venomancer,20166.62,15693.56,1110
46251,Mars,16559.38,14284.25,2030
46255,Disruptor,20743.22,14900.56,1087
46283,Magnataur,15250.59,22392.38,744
46299,WitchDoctor,15461.47,15530.31,1456
46299,DoomBringer,22724.81,14550.38,1927
46307,QueenOfPain,17055.53,11535.53,2451
46309,Venomancer,20240.34,15304.59,1110
46311,Mars,16983.94,13668.66,2030
46315,Disruptor,21035.53,14778.47,1103
46369,DoomBringer,22836.88,14542.19,1961
46371,Mars,17381.03,12867.56,2030
46373,Magnataur,15205.78,22457.12,798
46379,Disruptor,21262.75,14908.41,1130
46391,Venomancer,20450.0,15394.0,1022
46423,QueenOfPain,17007.5,11694.03,2400
46431,Mars,17898.88,12300.06,1862
46437,DoomBringer,22812.84,14593.47,1996
46441,Disruptor,21066.91,15091.31,1176
46443,WitchDoctor,15356.97,15535.59,1508
46443,Magnataur,15694.84,22407.59,817
46477,Jakiro,14856.59,15323.78,1725
46499,Bloodseeker,17656.19,18951.22,1876
46501,QueenOfPain,17225.56,11681.34,2275
46501,Venomancer,20408.97,15430.62,992
46501,Disruptor,20377.25,15357.25,1220
46503,Magnataur,15968.94,22823.75,836
46507,DoomBringer,22784.34,14493.09,2030
46509,WitchDoctor,15835.78,15164.22,1505
46513,Mars,18042.34,12245.69,1889
46537,Jakiro,15143.47,14686.44,1725
46561,Disruptor,19747.84,15783.25,1220
46569,WitchDoctor,16231.22,14659.84,1508
46571,QueenOfPain,17696.91,11686.88,2319
46571,Magnataur,16069.66,23907.91,765
46593,Mars,18073.56,12068.66,2010
46593,DoomBringer,22669.22,14232.69,2046
